attack_score,attack_score_gain_from_initial,best_folder,budget,budget_admissible,elapsed_seconds,foldover_fraction_det_below_0,initial_attack_score,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.2101455644790911,0.13286598307195743,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/best,strong,True,106.85218372754753,0.0,0.07727958140713367,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.11864152709887262,vae_conditioning,0.013351167757666238,0.2101455644790911,0.029660381774718154,30.55646526467846,0.9084959626197815,2.736956834793091,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.20999200521264733,0.11614683834119353,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/best,medium,True,126.57069562748075,0.0,0.09384516687145379,0.0,0.019122300816155766,34.36919708257538,0.9410936236381531,150,1.0,0.9148656725883484,0.0,3.3076391220092773,0.412521094083786,0.11341310916696253,unet_prediction,1232.6339881737963,0.20999200521264733,0.02835327729174063,30.947934694887604,0.9034211039543152,1.8515201807022095,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.94
0.20924676344715298,0.11157967134042995,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/best,strong,True,81.28832983225584,0.0,0.09766709210672303,0.0,0.017773871167624754,35.004359442050195,0.9388284683227539,100,1.0,0.8918396234512329,0.0,2.4346845149993896,0.4504711627960205,0.11352224037967862,edit_direction,1949891.5078576035,0.20924676344715298,0.028380560094919655,30.93958075844991,0.9042754769325256,1.882314920425415,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.20913331564036458,0.116701180241437,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/best,medium,True,126.93032375536859,0.0,0.09243213539892758,0.0,0.018343664261158188,34.730278139461944,0.9470900893211365,150,1.0,0.8300594091415405,0.0,3.5461995601654053,0.3337496221065521,0.11173723991480916,unet_prediction,1221.4897509205173,0.20913331564036458,0.02793430997870229,31.077241038532502,0.9026039242744446,1.8009532690048218,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed_edited.png,add a small beard,add_a_small_beard,0,0.94
0.2082132174276914,0.12181097797628984,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/best,strong,True,106.60632367245853,0.0,0.08640223945140155,0.0,0.020072697051182416,33.947885399526754,0.9280715584754944,150,1.0,0.863330066204071,0.0,4.25969123840332,0.6284676790237427,0.1069490386747922,vae_conditioning,0.012941881695406724,0.2082132174276914,0.02673725966869805,31.457662122295066,0.8987358212471008,3.0429494380950928,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add round glasses,add_round_glasses,0,0.9
0.2071940911244006,0.1261149987141546,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/best,strong,True,106.40383497998118,0.0,0.08107909241024601,0.0,0.019535191704445763,34.18364645123652,0.930260181427002,150,1.0,0.8779197931289673,0.0,4.896228313446045,0.5685629844665527,0.1122815025280566,vae_conditioning,0.012939870226123978,0.2071940911244006,0.02807037563201415,31.035035513738404,0.905087411403656,2.72369647026062,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add headphones,add_headphones,0,0.9
0.19846786005907252,0.10080076795234949,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/best,strong,True,126.62726806104183,0.0,0.09766709210672303,0.0,0.016628649121499365,35.58286061141025,0.9423810839653015,100,0.9999999403953552,0.8311673998832703,0.0,3.7241899967193604,0.4083993434906006,0.10423500283174707,unet_prediction,1002.0174050321423,0.19846786005907252,0.026058750707936767,31.680928175887473,0.9057671427726746,2.135751247406006,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.19785913748498601,0.1129665486932245,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/best,strong,True,108.03618746064603,0.0,0.08489258879176151,0.0,0.019535191704445763,34.18364645123652,0.930260181427002,150,1.0,0.8779197931289673,0.0,4.896228313446045,0.5685629844665527,0.10032036823983831,vae_conditioning,0.012939870226123978,0.19785913748498601,0.025080092059959577,32.0134174740042,0.9024612307548523,2.72369647026062,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add a small earring,add_a_small_earring,0,0.9
0.19530894022753553,0.09884983903575986,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/best,medium,True,123.28327409178019,0.0,0.09645910119177567,0.0,0.015002092775650393,36.476963062193136,0.9516503810882568,50,1.0,0.8739316463470459,0.0,2.889268398284912,0.3606923818588257,0.10081847172549084,unet_prediction,1172.1812359349717,0.19530894022753553,0.02520461793137271,31.970397630102152,0.9055095314979553,1.799454689025879,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.94
0.1948876288020572,0.10122849618562904,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/best,strong,True,80.15640009753406,0.0,0.09365913261642816,0.0,0.01940772887871553,34.24050566848266,0.9338974356651306,100,1.0,0.7982607483863831,0.0,3.348337173461914,0.5329199433326721,0.10156743789553255,edit_direction,3002032.7909041643,0.1948876288020572,0.025391859473883137,31.906109881953096,0.9066798090934753,2.3766345977783203,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,add a small earring,add_a_small_earring,1,0.9
0.18778035783507746,0.08989812170189289,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/best,medium,True,106.40541911311448,0.0,0.09788223613318457,0.0,0.015272071779148164,36.322040868276915,0.9570134282112122,100,1.0,0.8683521151542664,0.0,2.021428108215332,0.32119205594062805,0.10335133218505305,vae_conditioning,0.015483207772877795,0.18778035783507746,0.02583783304626326,31.754878246598647,0.9155709743499756,1.1748756170272827,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.94
0.1875124036210538,0.10167440270348814,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/best,strong,True,105.80709663592279,0.0,0.08583800091756567,0.0,0.013823469181009396,37.187659027663365,0.9612829685211182,150,1.0,0.8850784301757812,0.0,2.815062999725342,0.2801773250102997,0.10752028812346472,vae_conditioning,0.009680780387043772,0.1875124036210538,0.02688007203086618,31.41139143664565,0.9200078845024109,1.1979904174804688,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,2,0.9
0.18460351077824244,0.08814440958646677,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/best,medium,True,98.46769652888179,0.0,0.09645910119177567,0.0,0.015272071779148164,36.322040868276915,0.9570134282112122,100,1.0,0.8683521151542664,0.0,2.021428108215332,0.32119205594062805,0.09781575052052151,vae_conditioning,0.015483207772877795,0.18460351077824244,0.024453937630130377,32.23302399596175,0.913212239742279,1.1748756170272827,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.94
0.18046094183591893,0.11030529254814561,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/best,strong,True,82.95487732812762,0.0,0.07015564928777332,0.0,0.013358185835282288,37.485050380958775,0.953777551651001,100,1.0,0.9363059997558594,0.0,4.669997215270996,0.38924792408943176,0.10563249592451145,edit_direction,1929850.4290684687,0.18046094183591893,0.02640812398112786,31.56524899485655,0.9251715540885925,1.7079894542694092,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.17985375298289671,0.08736327573490907,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_02/best,medium,True,126.1710971686989,0.0,0.09249047724798765,0.0,0.012047958440454223,38.38173078487369,0.9629111886024475,50,1.0,0.885806679725647,0.0,2.184890031814575,0.2492695152759552,0.09367616547374144,unet_prediction,994.2377843723378,0.17985375298289671,0.02341904136843536,32.608617724914055,0.9138224124908447,0.8912321329116821,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_02/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_02/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_02/checkpoints/iter_050/perturbed_edited.png,add a small beard,add_a_small_beard,2,0.94
0.1795489522337602,0.08705847498577254,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_02/best,medium,True,106.57606669142842,0.0,0.09249047724798765,0.0,0.013290699255896694,37.52904338342003,0.961907148361206,50,1.0,0.9522925019264221,0.0,2.305788516998291,0.21552881598472595,0.09566954101320965,vae_conditioning,0.011577953192770229,0.1795489522337602,0.023917385253302413,32.425726018867074,0.9161205887794495,1.1437013149261475,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_02/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_02/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_02/checkpoints/iter_050/perturbed_edited.png,add a small beard,add_a_small_beard,2,0.94
0.17761288039411277,0.09139789529906983,phase1/outputs/phase1a_screening/add_round_glasses/unet_prediction/medium/start_00/best,medium,True,124.08516209572554,0.0,0.08621498509504294,0.0,0.016973821159142154,35.40440755963231,0.943428099155426,50,1.0,0.9072247743606567,0.0,3.3355133533477783,0.40948402881622314,0.09566072575772973,unet_prediction,1225.3175817046058,0.17761288039411277,0.023915181439432432,32.42652639757951,0.9180478453636169,2.089289903640747,phase1/outputs/phase1a_screening/add_round_glasses/unet_prediction/medium/start_00/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_round_glasses/unet_prediction/medium/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_round_glasses/unet_prediction/medium/start_00/checkpoints/iter_050/perturbed_edited.png,add round glasses,add_round_glasses,0,0.94
0.17751033869882993,0.10735468941105661,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/best,strong,True,127.94200066104531,0.0,0.07015564928777332,0.0,0.01492921970752798,36.519257811434656,0.9496520161628723,100,1.0,0.8913211822509766,0.0,4.195460319519043,0.3620809316635132,0.10598124829431942,unet_prediction,1031.2608456523901,0.17751033869882993,0.026495312073579854,31.536619216115888,0.9284709095954895,1.935821771621704,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.1754028657038513,0.08174373308742314,phase1/outputs/phase1a_screening/add_a_small_earring/unet_prediction/strong/start_01/best,strong,True,125.89730752259493,0.0,0.09365913261642816,0.0,0.016309843329566875,35.751004214426096,0.946994960308075,150,1.0,0.8768430948257446,0.0,3.1387946605682373,0.400363564491272,0.09269689112499388,unet_prediction,997.5117077742217,0.1754028657038513,0.02317422278124847,32.699896446776286,0.9172940254211426,2.0143439769744873,phase1/outputs/phase1a_screening/add_a_small_earring/unet_prediction/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/unet_prediction/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/unet_prediction/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add a small earring,add_a_small_earring,1,0.9
0.1736779756482432,0.08143307404331462,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_02/best,strong,True,106.73360326513648,0.0,0.09224490160492857,0.0,0.011404701471338144,38.858321566005955,0.9643004536628723,100,1.0,0.8890773057937622,0.0,2.6607580184936523,0.2907339334487915,0.08955341052373147,vae_conditioning,0.009680780387043772,0.1736779756482432,0.02238835263093287,32.99955722588842,0.9158754348754883,1.3769949674606323,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_02/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_02/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_02/checkpoints/iter_100/perturbed_edited.png,add a small beard,add_a_small_beard,2,0.9
0.172702491094158,0.08677734869011064,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_02/best,medium,True,103.71190949901938,0.0,0.08592514240404736,0.0,0.01421036072501509,36.947897950394825,0.9575445652008057,100,1.0,0.958035409450531,0.0,3.1416068077087402,0.25164541602134705,0.09464704971461088,vae_conditioning,0.011577953192770229,0.172702491094158,0.02366176242865272,32.51905820808205,0.9219445586204529,1.3795878887176514,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_02/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_02/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_02/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,2,0.94
0.1726759976649543,0.0915969052547083,phase1/outputs/phase1a_screening/add_headphones/edit_direction/strong/start_00/best,strong,True,83.7768990714103,0.0,0.08107909241024601,0.0,0.015998040808263315,35.91866399470469,0.9475848078727722,100,1.0,0.931678295135498,0.0,2.651913642883301,0.4266943633556366,0.09859046404602731,edit_direction,1956234.1890723684,0.1726759976649543,0.024647616011506827,32.16450161139998,0.925914466381073,1.5597037076950073,phase1/outputs/phase1a_screening/add_headphones/edit_direction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_headphones/edit_direction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_headphones/edit_direction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add headphones,add_headphones,0,0.9
