case_id,clean_clip_margin,clean_l2,clean_original_path,clean_output_path,clean_psnr,clean_quality_label,clean_ssim,existing_facial_hair,existing_glasses,face_id,guidance_scale,image_guidance_scale,image_path,num_inference_steps,phase,priority_group,prompt,prompt_priority,prompt_slug,prompt_type,reason_selected,reject_reason,seed,selected_for_breadth_probe
face_006__make_the_person_smile_slightly__igs_1p50,0.01839756965637207,0.0750318335487015,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_1p50/clean_edit.png,22.495088811806056,clean_success_candidate,0.7837956547737122,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__make_the_person_smile_slightly__igs_2p00,0.0049296170473098755,0.04307570340886195,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_2p00/clean_edit.png,27.315352439366286,clean_success_candidate,0.7998679280281067,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_headphones__igs_1p00,0.0363466739654541,0.09295186402335552,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_1p00/clean_edit.png,20.63483793237843,clean_success_candidate,0.7718887329101562,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_headphones__igs_1p50,0.03590169548988342,0.049528628439375125,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_1p50/clean_edit.png,26.10287396910457,clean_success_candidate,0.8156538605690002,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_headphones__igs_2p00,0.021747857332229614,0.04413104148442241,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_headphones/igs_2p00/clean_edit.png,27.105116463247235,clean_success_candidate,0.8083394169807434,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_black_jacket__igs_1p00,0.015157416462898254,0.2112048803342458,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_1p00/clean_edit.png,13.50592101464473,clean_success_candidate,0.5288339257240295,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_black_jacket__igs_1p50,0.01809614896774292,0.07990142178801973,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_1p50/clean_edit.png,21.948909853220144,clean_success_candidate,0.7601542472839355,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_black_jacket__igs_2p00,0.014857664704322815,0.04888706702848608,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_black_jacket/igs_2p00/clean_edit.png,26.216120347606587,clean_success_candidate,0.7826198935508728,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_red_scarf__igs_1p00,0.04745203256607056,0.2452736389455805,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_1p00/clean_edit.png,12.206982511263028,clean_success_candidate,0.5572875142097473,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,selected_for_phase3b_breadth_probe,,1234,True
face_007__add_a_red_scarf__igs_1p50,0.023968935012817383,0.21026336712421148,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_1p50/clean_edit.png,13.544727702872093,clean_success_candidate,0.5916411876678467,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_red_scarf__igs_2p00,0.011945992708206177,0.08733881074437905,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_red_scarf/igs_2p00/clean_edit.png,21.17585451957137,clean_success_candidate,0.7707405090332031,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_hoodie__igs_1p00,0.03519463539123535,0.13674809277231398,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_1p00/clean_edit.png,17.281574441277968,clean_success_candidate,0.6398354172706604,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_hoodie__igs_1p50,0.013678818941116333,0.060271932866840135,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_1p50/clean_edit.png,24.39769761748337,clean_success_candidate,0.789496898651123,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_hoodie__igs_2p00,0.008314520120620728,0.04233631938271791,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_hoodie/igs_2p00/clean_edit.png,27.465738023761155,clean_success_candidate,0.7907352447509766,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_white_shirt__igs_1p00,0.012690097093582153,0.1936727258187302,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_1p00/clean_edit.png,14.258630699756079,clean_success_candidate,0.7424902319908142,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_white_shirt__igs_1p50,0.012027934193611145,0.17324111168321996,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_1p50/clean_edit.png,15.22698076156164,clean_success_candidate,0.7486184239387512,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_a_white_shirt__igs_2p00,0.011447012424468994,0.15015512457077512,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/add_a_white_shirt/igs_2p00/clean_edit.png,16.469196827763994,clean_success_candidate,0.7381735444068909,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__make_the_person_smile_slightly__igs_1p00,0.02052225172519684,0.12111484820627658,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_1p00/clean_edit.png,18.336052215791995,clean_success_candidate,0.7447534203529358,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,selected_for_phase3b_breadth_probe,,1234,True
face_007__make_the_person_smile_slightly__igs_1p50,0.003223806619644165,0.051520279374700696,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_1p50/clean_edit.png,25.760435812591464,clean_success_candidate,0.8240235447883606,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__make_the_person_smile_slightly__igs_2p00,-0.007478669285774231,0.040255778543073634,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_007/make_the_person_smile_slightly/igs_2p00/clean_edit.png,27.903435394497983,reject_clean_semantic_margin,0.8184781074523926,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,,clean_clip_margin_nonpositive:-0.0075,1234,False
face_008__add_headphones__igs_1p00,0.045426785945892334,0.11424706481855845,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p00/clean_edit.png,18.843098976055586,clean_success_candidate,0.7172844409942627,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,selected_for_phase3b_breadth_probe,,1234,True
face_008__add_headphones__igs_1p50,0.02055656909942627,0.052982187363621695,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_1p50/clean_edit.png,25.5174023174005,clean_success_candidate,0.8273995518684387,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_headphones__igs_2p00,-0.011053875088691711,0.03775860810196403,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_headphones/igs_2p00/clean_edit.png,28.45968047009484,reject_clean_semantic_margin,0.8287302851676941,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add headphones,1,add_headphones,headphones,,clean_clip_margin_nonpositive:-0.0111,1234,False
face_008__add_a_black_jacket__igs_1p00,0.018097668886184692,0.30236544124654025,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_1p00/clean_edit.png,10.38935695743792,reject_clean_global_shift,0.4016714096069336,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.4017,1234,False
face_008__add_a_black_jacket__igs_1p50,0.02022188901901245,0.2931473759649069,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_1p50/clean_edit.png,10.658279778794777,reject_clean_global_shift,0.41644594073295593,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.4164,1234,False
face_008__add_a_black_jacket__igs_2p00,0.0008144080638885498,0.2792485468740401,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_black_jacket/igs_2p00/clean_edit.png,11.0801815629026,reject_clean_global_shift,0.4370760917663574,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.4371,1234,False
face_008__add_a_red_scarf__igs_1p00,0.03999415040016174,0.21494068213223433,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_1p00/clean_edit.png,13.353627543739341,clean_success_candidate,0.4907926321029663,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,selected_for_phase3b_breadth_probe,,1234,True
face_008__add_a_red_scarf__igs_1p50,0.024750113487243652,0.1859168429881117,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_1p50/clean_edit.png,14.61362527767169,clean_success_candidate,0.5543939471244812,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_red_scarf__igs_2p00,0.007338762283325195,0.06619655585159619,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_red_scarf/igs_2p00/clean_edit.png,23.5832921186253,clean_success_candidate,0.8046411871910095,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_hoodie__igs_1p00,0.036229729652404785,0.17869935753831717,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_1p00/clean_edit.png,14.957540177426596,clean_success_candidate,0.5519139766693115,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_hoodie__igs_1p50,0.028820842504501343,0.12016655132448655,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_1p50/clean_edit.png,18.40432805045429,clean_success_candidate,0.7055718898773193,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_hoodie__igs_2p00,0.019102588295936584,0.0947345160065334,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_hoodie/igs_2p00/clean_edit.png,20.46983518655327,clean_success_candidate,0.7225356101989746,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_white_shirt__igs_1p00,0.011847317218780518,0.06851906176791654,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_1p00/clean_edit.png,23.28377184927541,clean_success_candidate,0.7871477603912354,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_white_shirt__igs_1p50,0.011493146419525146,0.051595679087795165,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_1p50/clean_edit.png,25.7477333422238,clean_success_candidate,0.8332676887512207,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__add_a_white_shirt__igs_2p00,0.01173853874206543,0.04993710725397707,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/add_a_white_shirt/igs_2p00/clean_edit.png,26.031532379469972,clean_success_candidate,0.8295512795448303,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__make_the_person_smile_slightly__igs_1p00,0.011385142803192139,0.09194282839515912,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_1p00/clean_edit.png,20.72964280755574,clean_success_candidate,0.7637026906013489,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__make_the_person_smile_slightly__igs_1p50,0.01083366572856903,0.04470475479353039,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_1p50/clean_edit.png,26.99292565782061,clean_success_candidate,0.8401899337768555,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_008__make_the_person_smile_slightly__igs_2p00,0.007832139730453491,0.0391788419059866,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_008/make_the_person_smile_slightly/igs_2p00/clean_edit.png,28.138968110711776,clean_success_candidate,0.8270041346549988,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_007__add_black_sunglasses__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_black_sunglasses__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_black_sunglasses__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_round_glasses__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_round_glasses__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_round_glasses__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_007__add_a_small_beard__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
face_007__add_a_small_beard__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,1.5,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
face_007__add_a_small_beard__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_007,7.5,2.0,data/face_007/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
face_008__add_black_sunglasses__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_black_sunglasses__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_black_sunglasses__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add black sunglasses,2,add_black_sunglasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_round_glasses__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_round_glasses__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_round_glasses__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add round glasses,3,add_round_glasses,glasses,,existing_glasses_invalidate_prompt,1234,False
face_008__add_a_small_beard__igs_1p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
face_008__add_a_small_beard__igs_1p50,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,1.5,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
face_008__add_a_small_beard__igs_2p00,,,,,,skip_incompatible_prompt,,True,True,face_008,7.5,2.0,data/face_008/instruct_512.png,20,phase3_clean_discovery,secondary_prompt_restricted,add a small beard,4,add_a_small_beard,beard,,existing_facial_hair_invalidate_prompt,1234,False
