attack_score,attack_score_gain_from_initial,best_folder,budget,budget_admissible,combo_id,elapsed_seconds,foldover_fraction_det_below_0,initial_attack_score,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.19533038983012513,0.10754396755313173,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_05/best,strong,True,03_add_a_small_beard__unet_prediction__strong,327.7045055422932,0.0,0.0877864222769934,0.0,0.016306724733911798,35.75266519713375,0.947488009929657,375,1.0,0.8243305087089539,0.0,3.890317916870117,0.350341260433197,0.09990239987040833,unet_prediction,913.1580862536541,0.19533038983012513,0.024975599967602083,32.04968140579196,0.9045720100402832,1.536023497581482,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_05/checkpoints/iter_375/flow.png,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_05/checkpoints/iter_375/perturbed.png,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_05/checkpoints/iter_375/perturbed_edited.png,add a small beard,add_a_small_beard,5,0.9
0.194857407166122,0.10514702865297312,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_07/best,strong,True,02_add_a_small_beard__vae_conditioning__strong,279.0778677109629,0.0,0.08971037851314886,0.0,0.014463756572060109,36.7943779214183,0.9545268416404724,175,1.0,0.9588069915771484,0.0,4.561367988586426,0.32373255491256714,0.10279779489195207,vae_conditioning,0.008784715303544627,0.194857407166122,0.025699448722988016,31.80152385176488,0.9079403877258301,1.8831576108932495,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_07/checkpoints/iter_175/flow.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_07/checkpoints/iter_175/perturbed.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_07/checkpoints/iter_175/perturbed_edited.png,add a small beard,add_a_small_beard,7,0.9
0.19480883315649616,0.11356641333395825,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_00/best,strong,True,04_add_black_sunglasses__edit_direction__strong,220.68173163570464,0.0,0.08124241982253791,0.0,0.015071165994847268,36.43706293573907,0.949932873249054,200,1.0,0.78699791431427,0.0,3.696349620819092,0.4228978753089905,0.11851208642569172,edit_direction,2470949.028694202,0.19480883315649616,0.02962802160642293,30.565946946166363,0.9237032532691956,1.8101526498794556,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_00/checkpoints/iter_200/flow.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_00/checkpoints/iter_200/perturbed.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_00/checkpoints/iter_200/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.1945511170815904,0.10656436472954575,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_03/best,strong,True,01_make_the_person_smile_slightly__vae_conditioning__strong,304.7482493817806,0.0,0.08798675235204464,0.0,0.01651433422687951,35.64277860284305,0.9420998692512512,350,1.0,0.921140193939209,0.0,3.4947428703308105,0.4566706418991089,0.10264856304640364,vae_conditioning,0.011503798037980215,0.1945511170815904,0.02566214076160091,31.814142343344844,0.9080974459648132,1.9060667753219604,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_03/checkpoints/iter_350/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_03/checkpoints/iter_350/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_03/checkpoints/iter_350/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,3,0.9
0.19168752290830068,0.08867403992920811,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_03/best,strong,True,04_add_black_sunglasses__edit_direction__strong,384.0337814036757,0.0,0.10301348297909257,0.0,0.01738764874415387,35.19518283548156,0.940640926361084,250,1.0,0.8540629148483276,0.0,2.7933216094970703,0.517314076423645,0.11381625988110952,edit_direction,2783756.9646447236,0.19168752290830068,0.02845406497027738,30.917113623654643,0.9221287369728088,1.8052664995193481,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_03/checkpoints/iter_250/flow.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_03/checkpoints/iter_250/perturbed.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_03/checkpoints/iter_250/perturbed_edited.png,add black sunglasses,add_black_sunglasses,3,0.9
0.1890999197163965,0.11657432693501817,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_08/best,strong,True,04_add_black_sunglasses__edit_direction__strong,221.86403683573008,0.0,0.07252559278137834,0.0,0.017443844386127824,35.167155925121776,0.9380919337272644,400,1.0,0.8362329006195068,0.0,4.258385181427002,0.5018380880355835,0.10637677899984377,edit_direction,2671860.9387815227,0.1890999197163965,0.026594194749960942,31.504263104381096,0.9172768592834473,2.0331432819366455,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_08/checkpoints/iter_400/flow.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_08/checkpoints/iter_400/perturbed.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_08/checkpoints/iter_400/perturbed_edited.png,add black sunglasses,add_black_sunglasses,8,0.9
0.18779666363987457,0.09047181676039649,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/best,strong,True,01_make_the_person_smile_slightly__vae_conditioning__strong,300.60907729156315,0.0,0.09732484687947808,0.0,0.0140147263598713,37.06830755002268,0.9535171389579773,175,1.0,0.8341699242591858,0.0,3.462313413619995,0.38196778297424316,0.10005797087940704,vae_conditioning,0.011138732464474827,0.18779666363987457,0.02501449271985176,32.03616599888789,0.9122613072395325,2.0502071380615234,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.18285475255644817,0.08226775630827388,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_04/best,strong,True,02_add_a_small_beard__vae_conditioning__strong,278.3843495901674,0.0,0.1005869962481743,0.0,0.013766859793901466,37.22330221113826,0.9584428668022156,400,1.0,0.843163013458252,0.0,3.1711535453796387,0.2801281809806824,0.09474817992842693,vae_conditioning,0.009475169917431907,0.18285475255644817,0.023687044982106734,32.50978230433918,0.9118934273719788,1.112364649772644,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_04/checkpoints/iter_400/flow.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_04/checkpoints/iter_400/perturbed.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_04/checkpoints/iter_400/perturbed_edited.png,add a small beard,add_a_small_beard,4,0.9
0.18121074518985242,0.08304052588869336,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_10/best,strong,True,04_add_black_sunglasses__edit_direction__strong,221.84481069631875,0.0,0.09817021930115906,0.0,0.020185622602458212,33.89915701460318,0.9301031231880188,250,1.0,0.8509316444396973,0.0,4.405496597290039,0.5976269245147705,0.10061280808276622,edit_direction,2275969.441742135,0.18121074518985242,0.025153202020691556,31.988134421783286,0.9194020628929138,3.335088014602661,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_10/checkpoints/iter_250/flow.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_10/checkpoints/iter_250/perturbed.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_10/checkpoints/iter_250/perturbed_edited.png,add black sunglasses,add_black_sunglasses,10,0.9
0.17829195826943978,0.09124032407971627,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_11/best,strong,True,02_add_a_small_beard__vae_conditioning__strong,278.64026223681867,0.0,0.0870516341897235,0.0,0.01195534825978009,38.44875536696109,0.9646356701850891,375,1.0,0.7940051555633545,0.0,3.4806480407714844,0.306596577167511,0.09294162362512214,vae_conditioning,0.00980737184394176,0.17829195826943978,0.023235405906280534,32.676994725963475,0.9146496653556824,1.2501107454299927,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_11/checkpoints/iter_375/flow.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_11/checkpoints/iter_375/perturbed.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_11/checkpoints/iter_375/perturbed_edited.png,add a small beard,add_a_small_beard,11,0.9
0.17817818260604384,0.08219028858856067,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_00/best,strong,True,02_add_a_small_beard__vae_conditioning__strong,285.81715001910925,0.0,0.09598789401748317,0.0,0.008897110606072928,41.015020207723026,0.9826310276985168,25,1.0,0.9639385342597961,0.0,0.9602771997451782,0.17553381621837616,0.10223310327941422,vae_conditioning,0.008467818028904055,0.17817818260604384,0.025558275819853555,31.849368947033476,0.9240549206733704,0.6617013216018677,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_00/checkpoints/iter_025/flow.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_00/checkpoints/iter_025/perturbed.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_00/checkpoints/iter_025/perturbed_edited.png,add a small beard,add_a_small_beard,0,0.9
0.17783986726272855,0.10668173045505883,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_02/best,strong,True,04_add_black_sunglasses__edit_direction__strong,383.2832170482725,0.0,0.07115813680766972,0.0,0.019240927635236563,34.315479875534926,0.9333043098449707,275,1.0,0.7914809584617615,0.0,4.684083938598633,0.5764719247817993,0.0952966729687527,edit_direction,2289910.6944120363,0.17783986726272855,0.023824168242188175,32.459645053359175,0.9174568057060242,2.712646245956421,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_02/checkpoints/iter_275/flow.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_02/checkpoints/iter_275/perturbed.png,phase1/outputs/phase1b_deepen/04_add_black_sunglasses__edit_direction__strong/start_02/checkpoints/iter_275/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.9
0.1774966664757589,0.09276450623926363,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_03/best,strong,True,03_add_a_small_beard__unet_prediction__strong,326.6392611619085,0.0,0.08473216023649527,0.0,0.014597879023379438,36.714204795758235,0.9534115195274353,175,1.0,0.8603159785270691,0.0,2.322521448135376,0.32556480169296265,0.0937433786835531,unet_prediction,1135.3129937751996,0.1774966664757589,0.023435844670888276,32.60238778181717,0.9162467122077942,1.4164564609527588,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_03/checkpoints/iter_175/flow.png,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_03/checkpoints/iter_175/perturbed.png,phase1/outputs/phase1b_deepen/03_add_a_small_beard__unet_prediction__strong/start_03/checkpoints/iter_175/perturbed_edited.png,add a small beard,add_a_small_beard,3,0.9
0.17640286174476127,0.08899232632108202,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_08/best,strong,True,02_add_a_small_beard__vae_conditioning__strong,279.62101798690856,0.0,0.08741053542367926,0.0,0.01543643114068165,36.229062001074624,0.957561731338501,100,1.0,0.9424567818641663,0.0,1.7038713693618774,0.2734791040420532,0.09469949689567071,vae_conditioning,0.010977798700386381,0.17640286174476127,0.023674874223917678,32.51424639137539,0.9182966351509094,1.1626349687576294,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_08/checkpoints/iter_100/flow.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_08/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1b_deepen/02_add_a_small_beard__vae_conditioning__strong/start_08/checkpoints/iter_100/perturbed_edited.png,add a small beard,add_a_small_beard,8,0.9
