best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,phase2c_applied_scale,phase2c_geometry_source,phase2c_part,phase2c_scale_factor,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,region_variant,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,source_candidate_folder,source_candidate_name,source_phase2_final_score,source_semantic_drop,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15,31,cand_031_g02_m15,0.027842342853546143,0.027842342853546143,True,0.01675167679786682,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0168'],0.01675167679786682,5.066691463813186,0.16126483762443708,0.01675167679786682,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010586149879556247,0.2235294133424759,0.0026036633644253016,0.7888475656509399,39.50523923050462,0.9704386591911316,0.02535329759120941,0.027799248695373535,-0.0024459511041641235,1.6327365636825562,8.0,0.017949432134628296,0.0001618365446726481,0.16678550839424133,15,4,0.004995182156562805,-0.0024459511041641235,0.10900569296601001,0.25,0.01673632943809674,0.4901961088180542,0.006543825846165419,35.5267956814244,0.957939624786377,1.3300087451934814,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_031_g02_m15/perturbed_edited.png,0.011090666055679321,0.011090666055679321,phase2c_probe,0.16126483762443708,0.10900569296601001,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,16,1,headphones_top_only,headphones_top_only,0.021481528878211975,0.021053865551948547,0.00042766332626342773,0.20825721323490143,24302,0.01675167679786682,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_034_g03_m02,cand_034_g03_m02,,,0.86,0.007498979568481445,0.004995182156562805,0.00250379741191864,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08,40,cand_040_g03_m08,0.027842342853546143,0.027842342853546143,True,0.016382068395614624,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0164'],0.016382068395614624,5.650291869416833,0.1611373932111997,0.016382068395614624,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.011992697779651318,0.8588235378265381,0.0033665578812360764,0.7969359159469604,38.42166221120766,0.9715710282325745,0.02535329759120941,0.02294391393661499,0.0024093836545944214,1.9773685932159424,8.0,0.012532378236452738,0.005578890442848206,0.273237943649292,8,4,0.0009463727474212646,0.0024093836545944214,0.12032338418513078,0.25,0.019331505988909647,0.7607843279838562,0.008427892811596394,34.274686233245234,0.9570026397705078,1.4487802982330322,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_040_g03_m08/perturbed_edited.png,0.011460274457931519,0.011460274457931519,phase2c_probe,0.1611373932111997,0.12032338418513078,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,16,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.01370684802532196,0.007774680852890015,0.2522153854370117,24102,0.016382068395614624,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_085_g06_m05,cand_085_g06_m05,,,0.86,0.007498979568481445,0.0009463727474212646,0.006552606821060181,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04,52,cand_052_g04_m04,0.027842342853546143,0.027842342853546143,True,0.01650184392929077,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0165'],0.01650184392929077,5.247732128947973,0.16106737392585063,0.01650184392929077,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.012000309436434113,0.32941174507141113,0.0029867335688322783,0.7441585574831282,38.41615110437551,0.9641821980476379,0.02535329759120941,0.026581645011901855,-0.0012283474206924438,2.583937883377075,8.0,0.017862265308698017,0.0002490033706029256,0.2566397190093994,4,4,0.00685487687587738,-0.0012283474206924438,0.11621048996609788,0.25,0.017510495955155147,0.5098039507865906,0.007168451324105263,35.134031061727036,0.9538314938545227,2.043360710144043,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_052_g04_m04/perturbed_edited.png,0.011340498924255371,0.011340498924255371,phase2c_probe,0.16106737392585063,0.11621048996609788,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,17,1,headphones_top_only,headphones_top_only,0.021481528878211975,0.02015027403831482,0.0013312548398971558,0.33059391379356384,24302,0.01650184392929077,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_034_g03_m02,cand_034_g03_m02,,,0.86,0.007498979568481445,0.00685487687587738,0.0006441026926040649,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15,63,cand_063_g04_m15,0.027842342853546143,0.027842342853546143,True,0.017486989498138428,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0175'],0.017486989498138428,5.04986328817904,0.16015904306103756,0.017486989498138428,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.007703020795459842,0.8235294222831726,0.0014944738941267133,0.8655229806900024,42.26677859388261,0.9865522980690002,0.02535329759120941,0.023473113775253296,0.0018801838159561157,2.0186569690704346,6.0,0.014465739329655966,0.003645529349644979,0.15230096876621246,15,4,0.0020357221364974976,0.0018801838159561157,0.08105250830372056,0.25,0.013931966411371729,0.6392157077789307,0.00522748613730073,37.11975162509356,0.9746753573417664,1.2557122707366943,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_063_g04_m15/perturbed_edited.png,0.010355353355407715,0.010355353355407715,phase2c_probe,0.16015904306103756,0.08105250830372056,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,15,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.017888382077217102,0.003593146800994873,0.35591989755630493,24201,0.017486989498138428,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_085_g06_m05,cand_085_g06_m05,,,0.9,0.007498979568481445,0.0020357221364974976,0.005463257431983948,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14,14,cand_014_g01_m14,0.027842342853546143,0.027842342853546143,True,0.01616436243057251,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0162'],0.01616436243057251,5.808288408443332,0.16012668384526296,0.01616436243057251,1,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.012767425887465229,0.2549019455909729,0.0030811831820756197,0.7382691928318569,37.877933089277406,0.96335768699646,0.02535329759120941,0.024673253297805786,0.0006800442934036255,2.599966526031494,8.0,0.014912029107411703,0.0031992395718892417,0.17932423949241638,14,4,-0.0002422332763671875,0.0006800442934036255,0.1232471376027315,0.25,0.01817257477257771,0.4901961088180542,0.008474894799292088,34.81167071052349,0.9494431614875793,1.4404197931289673,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/existence_probe/seed_00/candidates/cand_014_g01_m14/perturbed_edited.png,0.011677980422973633,0.011677980422973633,phase2c_probe,0.16012668384526296,0.1232471376027315,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,18,1,headphones_top_only,headphones_top_only,0.021481528878211975,0.02030506730079651,0.0011764615774154663,0.34254077076911926,24302,0.01616436243057251,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_034_g03_m02,cand_034_g03_m02,,,0.86,0.007498979568481445,-0.0002422332763671875,0.007741212844848633,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03,51,cand_051_g04_m03,0.027842342853546143,0.027842342853546143,True,0.017470359802246094,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0175'],0.017470359802246094,4.814577909186482,0.159838185094874,0.017470359802246094,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.004596530744602973,0.35686275362968445,0.0010187936713919044,0.9283581972122192,46.751396613842175,0.9928358197212219,0.02535329759120941,0.023863762617111206,0.0014895349740982056,1.18962824344635,6.0,0.013769378264745077,0.004341890414555867,0.09896756708621979,3,4,0.00039623677730560303,0.0014895349740982056,0.08030122670762098,0.25,0.01361009516624698,0.6470588445663452,0.006432991474866867,37.32277676113326,0.9741391539573669,0.8287365436553955,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/strong/seed_00/candidates/cand_051_g04_m03/perturbed_edited.png,0.010371983051300049,0.010371983051300049,phase2c_probe,0.159838185094874,0.08030122670762098,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,16,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.01704813539981842,0.004433393478393555,0.2041385918855667,24201,0.017470359802246094,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_085_g06_m05,cand_085_g06_m05,,,0.9,0.007498979568481445,0.00039623677730560303,0.007102742791175842,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08,24,cand_024_g02_m08,0.027842342853546143,0.027842342853546143,True,0.017316460609436035,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0173'],0.017316460609436035,5.3358665611594915,0.15934575121279196,0.017316460609436035,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.007285554228371237,0.6784313917160034,0.0014912472106516361,0.9089956283569336,42.75074809773464,0.9872593879699707,0.02535329759120941,0.024842530488967896,0.0005107671022415161,2.9529974460601807,8.0,0.01625599463780721,0.0018552740414937337,0.17802351713180542,8,4,0.005080327391624451,0.0005107671022415161,0.08325626534921471,0.25,0.014113446282105006,0.7450980544090271,0.00610499270260334,37.00733850797339,0.9731975197792053,1.3649606704711914,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/perturbed_edited.png,0.010525882244110107,0.010525882244110107,phase2c_probe,0.15934575121279196,0.08325626534921471,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,13,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.018845126032829285,0.0026364028453826904,0.39155253767967224,24202,0.017316460609436035,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,,,0.86,0.007498979568481445,0.005080327391624451,0.0024186521768569946,4
phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong,strong,6.0,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong,29,abl_03_headphones_top_only_strong,0.027842342853546143,0.027842342853546143,True,0.01589861512184143,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0159'],0.01589861512184143,4.461197800934315,0.15922819124272786,0.01589861512184143,0,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.014251519065097943,0.4274510145187378,0.003395264269784093,0.5967459678649901,36.92277683742005,0.959674596786499,0.02535329759120941,0.023468926548957825,0.001884371042251587,3.3723716735839844,6.0,0.01564505696296692,0.002466211716334025,0.2536780834197998,29,4,0.0044617801904678345,0.001884371042251587,0.1281570810719857,0.25,0.019142061934980983,0.5058823823928833,0.008292590267956257,34.36022565850561,0.9484111666679382,2.1679844856262207,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong/flow.png,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong/original.png,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong/original_edited.png,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong/perturbed.png,phase2/outputs/phase2c_probe/region_ablations/headphones_top_only/source_03_cand_085_g06_m05/strong/perturbed_edited.png,0.011943727731704712,0.011943727731704712,phase2c_probe,0.15922819124272786,0.1281570810719857,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",1.75,phase2b_theta_region_ablation,region_ablations,1.75,add headphones,1,add_headphones,,1,headphones_top_only,headphones_top_only,0.021481528878211975,0.019004464149475098,0.0024770647287368774,0.462362140417099,24011,0.01589861512184143,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_085_g06_m05,cand_085_g06_m05,0.2660652717285617,0.029587537050247192,0.9,0.007498979568481445,0.0044617801904678345,0.003037199378013611,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,0.027842342853546143,0.027842342853546143,True,0.015530198812484741,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0155'],0.015530198812484741,4.956536090001464,0.159013153139258,0.015530198812484741,1,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.013866182663603467,0.8588235378265381,0.00408093212172389,0.7321380036217826,37.16086166002388,0.9624993205070496,0.02535329759120941,0.020626842975616455,0.0047264546155929565,2.894779920578003,8.0,0.01272877057393392,0.0053824981053670245,0.4186948537826538,7,4,-0.0006740540266036987,0.0032480061054229736,0.13908625055752027,0.25,0.021520362321043582,0.686274528503418,0.009053713642060757,33.34300842153929,0.946995198726654,2.0348381996154785,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/existence_probe/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.012312144041061401,0.012312144041061401,phase2c_probe,0.159013153139258,0.13908625055752027,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,17,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.018233522772789,0.0032480061054229736,0.3692321181297302,24102,0.015530198812484741,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_085_g06_m05,cand_085_g06_m05,,,0.86,0.007498979568481445,-0.0006740540266036987,0.008173033595085144,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09,41,cand_041_g03_m09,0.027842342853546143,0.027842342853546143,True,0.015643179416656494,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0156'],0.015643179416656494,5.671499241143465,0.15898435671562006,0.015643179416656494,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.012861617709797686,0.8470588326454163,0.0036732498556375504,0.6880418062210082,37.81408806485628,0.9688041806221008,0.02535329759120941,0.022878825664520264,0.002474471926689148,1.7437961101531982,6.0,0.012220889329910278,0.005890379349390666,0.33321332931518555,9,4,-0.005070090293884277,0.002474471926689148,0.13535568552947244,0.25,0.02220750708812525,0.7568627595901489,0.007902544923126698,33.07000381204347,0.9534743428230286,1.5344387292861938,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_041_g03_m09/perturbed_edited.png,0.012199163436889648,0.012199163436889648,phase2c_probe,0.15898435671562006,0.13535568552947244,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,23,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.01885393261909485,0.0026275962591171265,0.2965639531612396,24101,0.015643179416656494,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,,,0.9,0.007498979568481445,-0.005070090293884277,0.012569069862365723,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08,56,cand_056_g04_m08,0.027842342853546143,0.027842342853546143,True,0.016583383083343506,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0166'],0.016583383083343506,5.212371718138456,0.1588593813607738,0.016583383083343506,4,0.0,0.75,combined_all,False,False,0.0,3.0,0.009444198571726656,0.24705882370471954,0.0022432366386055946,0.7666960954666138,40.496697802263235,0.9766696095466614,0.02535329759120941,0.02600860595703125,-0.0006553083658218384,2.1803712844848633,6.0,0.015848934650421143,0.0022623340288798013,0.14541256427764893,8,4,0.0006040781736373901,-0.0006553083658218384,0.10476926677610299,0.25,0.01638715891337847,0.4901961088180542,0.007113263476639986,35.70992669453964,0.9607793688774109,1.2154186964035034,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_top_only/strong/seed_00/candidates/cand_056_g04_m08/perturbed_edited.png,0.011258959770202637,0.011258959770202637,phase2c_probe,0.1588593813607738,0.10476926677610299,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",,,semantic_heavy_cem,,add headphones,1,add_headphones,39,1,headphones_top_only,headphones_top_only,0.021481528878211975,0.020934119820594788,0.0005474090576171875,0.476438045501709,24301,0.016583383083343506,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,,,0.9,0.007498979568481445,0.0006040781736373901,0.006894901394844055,4
